Kp_theta,Ki_theta,Kd_theta,Kp_pos,Ki_pos,Kd_pos,Avg_Reward,Avg_Steps,Avg_Time_s,Perfect_Trials
1295.7744377451966,953.871381393486,5.144445617043025,0.0716476378423586,0.0682214934474158,0.0099569219693662,31.985477,35.0,0.7000000000000001,0
477.8904212789394,879.3177970984596,2.291671882488414,0.0493499892457624,0.0616901732674426,0.003379175532059,27.327585,29.5,0.59,0
1167.9203640931023,881.8915270384512,2.915520181230721,0.0115424168995398,0.0703726317503904,0.0087759268146691,23.36832,25.3,0.506,0
784.385076010502,1217.1098370722748,2.3199497005206577,0.0090580738372604,0.0711457053377543,0.0048873702251579,23.933,26.0,0.52,0
1374.4797652248362,1004.416312838464,9.513769493733731,0.0695108127637554,0.0744023050945219,0.007452537222086,34.972256,38.1,0.762,0
1348.079735370838,226.45800243008443,8.710608615208711,0.0628637420262918,0.0230159296730632,0.002473168840979,35.280926,38.4,0.768,0
1746.1650314070955,1115.7007550741234,8.028856755079985,0.0069827696313134,0.0487854298369215,0.004221143355083,33.207123,36.1,0.7220000000000001,0
1182.2214311813373,1657.2465693442718,5.761714859169301,0.0592831970799225,0.0971346634065744,0.0062669480757153,26.344528,28.5,0.5700000000000001,0
1096.0483330807535,284.39720347872816,8.01017644666133,0.0019088246680419,0.013176268021862,0.0068756948118425,40.338554,44.1,0.882,0
254.195633296542,742.6826861308275,6.336972947910735,0.0665665040968049,0.0274471809322099,0.0007559777659672,49.35384,53.1,1.062,0
633.0913794614017,1112.7659842694854,8.776058929468062,0.0877664545895896,0.0871775263705148,0.0058279168685211,42.375664,46.1,0.922,0
1776.9134784721853,1563.53350199947,4.442286467829603,0.0951785488957196,0.034697153923442,0.0052648093984601,26.15293,28.5,0.5700000000000001,0
1491.1328192250592,142.8348241717531,4.864386784029237,0.0545122364593448,0.0360541445230574,0.0087025193468536,33.43386,36.6,0.7320000000000001,0
1629.9438049603048,1276.2496724004363,2.064264442293595,0.0565004243684823,0.0349329957017038,0.0042763281135119,26.928274,29.1,0.5820000000000001,0
297.8418400231161,597.8273613142793,8.566666677851082,0.0137269466924731,0.0337623264068234,0.0008530360021706,71.72197,77.2,1.544,0
313.8143177803123,423.21089766103216,8.738670352493696,0.0758710422401325,0.0124172071657407,0.0055471539471128,121.40928,131.2,2.624,0
1955.305199155674,992.715367006058,2.816853403820644,0.0791809192702219,0.0133394984486102,0.009366692819279,28.6945,31.2,0.624,0
1063.4690507692148,1055.4879460797806,4.507962804960592,0.0564193950669937,0.0315560671058217,0.0037371724942101,25.496296,27.6,0.552,0
1693.510302638707,215.74986785022855,7.713058642259933,0.0960033886671758,0.0034178560734345,0.0071274012250572,31.440914,34.3,0.6859999999999999,0
1511.2974576654403,1291.4714434660957,3.06261901195184,0.0966017118908242,0.0063904263992326,0.0084690633254318,24.442097,26.5,0.53,0
1286.7043838932634,979.643669087334,5.525115753126453,0.0304398709019996,0.0336872359071024,0.0007946753507504,28.196405,30.6,0.612,0
1989.6092579443157,426.2387813225207,6.499356377566814,0.0378701379316055,0.0349060012005781,0.0003098198549354,33.42478,36.4,0.728,0
1268.1629866900018,1478.80527957231,8.481175584989435,0.0754740270046875,0.0018760083232936,0.0089753535796151,31.156101,34.1,0.682,0
632.7595961517463,1002.671692757941,3.508155288934056,0.0646098433868564,0.0571766412520757,0.0013046601459387,25.685318,27.7,0.554,0
450.05449127333753,1495.84133445911,7.384005627794108,0.097489953961745,0.0964577385758404,0.0006002195764039,31.743296,34.3,0.6859999999999999,0
1723.6897402391523,1658.6873127041054,5.252805117924617,0.0471562356691168,0.0251085206153813,0.0077306925130279,25.049936,27.2,0.544,0
584.5384575549713,1517.9453120251917,3.796430196390741,0.0943067449250654,0.0572872041303398,0.0032638580399325,25.351854,27.5,0.55,0
561.2600262971009,1238.625694486965,9.190587870568288,0.0115833481553729,0.0548395675476941,0.000875901205342,32.617504,35.5,0.71,0
1581.1149399642086,1295.9150399616033,9.47345315041834,0.0982524309064459,0.0159384240490326,0.0003955105277917,30.439642,33.0,0.66,0
1824.861332405362,1628.62267539745,3.5862265119350374,0.0517499785195839,0.0562799342953583,0.0092532461425448,27.648197,30.0,0.6,0
741.9996717038429,301.512655761516,2.728959953361466,0.0769457602969923,0.0759354256564154,0.0055337349095304,27.880625,30.3,0.606,0
687.6785574761329,520.5347877571676,4.308591531465881,0.0855840352803147,0.0759837297178962,0.0079091886385302,31.25358,34.0,0.68,0
1933.3873196123957,629.9534605180165,7.879802253327415,0.0874948212957738,0.0539422440683743,0.0048339458368685,33.27934,36.4,0.728,0
1596.4954891368163,983.8187952463102,4.202391426757611,0.0851076956031809,0.0535013535476239,0.0062701630785114,28.789822,31.3,0.626,0
557.747168508266,885.0500647741275,2.952259923533716,0.022744182162727,0.0695081157112362,0.0013172067788485,26.230656,28.5,0.5700000000000001,0
457.390963081704,255.22862568237912,6.567828646034547,0.0970170975221572,0.0194663406824863,0.001925477602254,49.426945,53.9,1.078,0
1810.229968642841,1540.512665302114,8.550560780522012,0.0570818447564047,0.0324567349294336,0.0053630854638249,30.84906,33.5,0.67,0
1972.830293934733,892.6444633075862,6.591328777346945,0.0943266995800214,0.0008217464389677,0.007012837418284,32.93729,36.1,0.7220000000000001,0
1035.4577173825085,1310.7648032953325,2.0155879274459867,0.0475296328655489,0.0590329344849478,0.0060339533481332,24.232418,26.2,0.524,0
1083.026275030536,1693.7719690078852,8.221635798885073,0.0666008630698409,0.018317113384864,0.0010261682390677,29.117878,31.7,0.634,0
1381.388473561323,178.97673468788665,2.57458106141931,0.099509214751,0.0296233710547821,0.0059374232759414,30.754755,33.5,0.67,0
735.7468763430729,1187.7203972254692,6.975568615055124,0.0820517713644763,0.0027411853803413,0.0049088409735438,34.825947,37.8,0.756,0
1577.832510069021,773.1673240018448,9.427800532265604,0.0060733447981232,0.0542392191425787,0.006875527110467,30.648926,33.3,0.6659999999999999,0
1075.5461733712914,794.6053405018669,3.460029509672786,0.0438863593063208,0.0591876637042065,0.0094836996111022,25.513563,27.7,0.554,0
630.17787653273,1298.843261345757,5.439411467260424,0.0652821787809521,0.0549155964787964,0.0046970160278714,29.40862,31.9,0.638,0
1517.1432944173798,932.274217505321,4.018548290877829,0.0017621955494943,0.0765213469287673,0.0004718344888261,30.676733,33.3,0.6659999999999999,0
584.2504739541089,487.6635732579741,7.06373423975776,0.0309780698215277,0.0731781667389654,0.0083588063200678,42.15569,45.9,0.918,0
558.6496091734246,848.5655451289255,7.8521303855304,0.0841751319503605,0.0704589575846109,0.0012164733738647,37.14665,40.1,0.802,0
1898.543878205256,911.6138341218992,2.034093183862848,0.0565956464506255,0.0314188971386314,0.0028999874339807,29.178324,31.8,0.636,0
1684.2627727541008,428.0739623845967,7.900313036092447,0.0404224055780232,0.0996899570377925,0.0054893986031276,32.444168,35.4,0.708,0
791.992795330355,613.2984689987154,5.418548788532879,0.0043732055919547,0.0838516122877447,0.0088862868601928,33.179703,36.2,0.7240000000000001,0
367.9268211139307,573.9886836573536,7.441177662191123,0.0695636365178784,0.0640968808783438,0.0049258419831513,48.856747,52.8,1.056,0
1654.2045750339705,1665.2075018344124,7.0144407279093866,0.0226649508019053,0.0645512707615758,0.0064269829142936,29.517788,32.1,0.642,0
1964.3449719119703,1224.3018992999166,2.5583676077744792,0.0806852216267672,0.005919721906329,0.0065922903044624,27.329412,29.8,0.596,0
1239.5746291957178,320.8160472358536,2.763702902966883,0.0432996995149828,0.0198647844570199,0.0015010423953618,28.926865,31.5,0.63,0
1771.9231340431793,355.8257952743181,9.74531759355493,0.0318493209787817,0.0293460356736749,0.0027883968938049,38.911694,42.4,0.848,0
1993.57875174746,535.2802568386803,9.216116727360609,0.0062952690011372,0.0947635424841413,0.005144264328085,32.235626,35.3,0.706,0
1676.953601168942,810.7073254096239,4.718587096352597,0.0436148796923587,0.0496669198590851,0.0081849531906235,30.064814,32.8,0.6559999999999999,0
619.936525250007,173.771926477286,5.682450414402556,0.0513704835794873,0.0058279420333377,0.0083893724822396,38.955105,42.3,0.846,0
554.207637920549,1685.3813186441917,3.237929107897317,0.038220907059537,0.0558753413789718,0.0027904812913239,25.656414,27.9,0.5579999999999999,0
226.2116669360532,508.1935968313365,4.456444673836962,0.0927087022705224,0.0269485510493659,0.0002538150687454,40.61564,44.1,0.882,0
716.8941895998286,780.0963084182229,8.257082642680103,0.0074455547520617,0.0211187707446731,0.0012994254883235,36.694027,39.5,0.79,0
716.9630239803902,689.3186950905847,8.103178444558205,0.0018253610239098,0.0624213125455507,0.0072352912190842,36.867847,40.0,0.8,0
1328.1504979552528,1044.5819489692326,7.1207068030254455,0.0151659800642143,0.0663546220568624,0.0024207345653959,33.65242,36.6,0.7320000000000001,0
479.18572772321215,347.3311189559766,5.512620588437758,0.0902473694398051,0.0855129547323342,0.0019322990191292,39.018036,42.5,0.85,0
1365.6325908092963,414.4303008550146,8.777198696815992,0.0289221663255629,0.0397205920415177,0.0025064131533159,37.147545,40.5,0.81,0
1890.0504361634296,1437.930727190823,5.987787717080482,0.0908223866840275,0.0527591925322177,0.0073288892296083,29.78036,32.4,0.648,0
1617.9795013925425,909.1379741859135,3.687265733621256,0.0639169088834648,0.0570101943355206,0.0080536967438939,29.538021,32.1,0.642,0
158.02111341044167,841.8366145884521,7.773243567740581,0.0804237671176922,0.0156663129398582,0.0025660908212203,311.6131,323.6,6.472,0
1320.368595691799,867.7285608040844,5.004589272437811,0.0242035672946177,0.0343883202942217,0.0082469793109653,30.346634,33.0,0.66,0
1490.5784303337994,1011.7747133613776,2.675032800932251,0.0515960333677937,0.0102681976627789,0.002331825253148,27.355902,29.6,0.5920000000000001,0
1420.5455213879327,1071.909325639845,6.217329981237069,0.0534860878516335,0.0747375440422119,0.0092421842521166,27.710896,30.0,0.6,0
1256.3735659980855,1688.4286107789592,4.0612080839940665,0.0065640284500601,0.0278327070336472,0.0019339688352852,29.04778,31.7,0.634,0
1930.9654823174908,1055.3996181349455,4.491006855897677,0.0743006746274485,0.0208429408430782,0.0019480631926736,29.30899,32.1,0.642,0
200.3432813677217,268.8306114740371,6.233006943608292,0.0802332856453684,0.0687716162444791,0.005955236678836,255.69861,273.7,5.474,0
1332.5874979622736,617.781929522228,7.025427785598456,0.0983408851569005,0.0583012799593388,0.0070708280080946,33.40461,36.1,0.7220000000000001,0
1847.0218707022552,792.3877974355593,8.24743320122452,0.0827392324027275,0.0652970288021018,0.0029978146360937,35.195522,38.5,0.77,0
559.910802014854,1291.7534442760243,9.484538892731113,0.070209062376464,0.0865593333638155,0.0034454512718619,37.299484,40.5,0.81,0
1912.738868062816,1626.9222507781271,5.074552044808045,0.064051510719787,0.051874349476898,0.0053547027515291,29.835703,32.5,0.65,0
766.4338159917111,1518.03091926533,5.677271709082904,0.0865810758444297,0.0306020640898939,0.004952102971109,25.530191,27.7,0.554,0
447.8452688432881,759.6391372024831,5.349746852239964,0.0534071335250947,0.0231312324129855,0.0038703940779472,32.957592,35.6,0.7120000000000001,0
1438.3503936034351,173.6083484509882,4.361383583664633,0.0516560276037447,0.0806665179676503,0.0011248023507167,31.03664,33.8,0.6759999999999999,0
1313.8091878098123,497.5633744630597,9.148085540676004,0.0019973917543699,0.053869841903672,0.002190326055035,36.897926,40.4,0.8079999999999999,0
360.6132122852472,817.3419891150596,2.8055722002324712,0.0372816454949549,0.098474309052426,0.000681077821913,31.065876,33.8,0.6759999999999999,0
934.7509044004744,990.6620133567524,7.048199914798758,0.0586567516108955,0.0429154906907637,0.0034500431689536,29.369785,31.9,0.638,0
1112.9404649230196,1597.5773533512938,8.281690575676873,0.0622083830721488,0.0195792788660892,0.0002019290678732,30.009485,32.6,0.652,0
634.1126811838562,220.46500438396265,2.445872276697635,0.0146797321942274,0.0137833903178512,0.0086010580874812,32.937725,35.9,0.718,0
1093.3044875415612,1290.0240750309158,7.727289717461885,0.0290256892206352,0.0093348978998543,0.0019345404625673,30.542276,33.2,0.664,0
1408.9270144001716,562.8016702859748,5.917212204853132,0.0827344624618884,0.0901261468295054,0.0084304706485954,30.340826,33.0,0.66,0
835.4286183711725,883.25703637732,3.7043090138606063,0.0974948498434168,0.08817017923683,0.0059243062173064,30.188864,32.8,0.6559999999999999,0
811.6143479569189,1030.4241856902595,8.05275800478182,0.0045663083330192,0.0844069131811432,0.005490322026047,35.904972,38.9,0.778,0
1164.43783999399,1344.476382124476,4.933580174743508,0.0795286252622584,0.0274683648431393,0.008244260530543,29.188873,31.7,0.634,0
851.1466319551874,587.1542769219379,3.079805983520948,0.0758501487134522,0.0299217554105539,0.0062921541497609,30.304358,33.1,0.662,0
1794.979491490439,569.1039341414267,7.910134882236324,0.0352561872755922,0.0068558129080198,0.0081483226856726,27.987549,30.5,0.61,0
973.9813966779684,1607.0039939489532,8.500103100147962,0.0066447872631986,0.0664614731197699,0.0071998752600852,31.80892,34.7,0.6940000000000001,0
1882.2031767119613,849.4693146117003,2.321077000859429,0.0952698006258643,0.0842314989335906,0.0077655038406225,25.455772,27.4,0.5479999999999999,0
963.9063131768536,1627.0228480418607,6.153877510772414,0.0442142098073988,0.0462393937257242,0.0031208779929447,25.775879,27.8,0.556,0
1666.5919020177248,307.2558664343248,3.1710167893283145,0.0037441878051188,0.0446036272279424,0.0045737935012037,31.697681,34.4,0.688,0
718.4839946071013,1416.907635833702,6.8117671602996674,0.0208353055529646,0.0550164516196538,0.0083427462050476,29.533136,32.0,0.64,0
365.2534316698652,528.4895104113398,6.439265120273072,0.0648677787937758,0.0994898002135846,0.0092878254960635,44.012432,47.7,0.954,0
623.3133443269352,376.8019167821256,5.185693328681514,0.0018838903497172,0.0980868387857971,0.0035274820288177,34.176933,37.3,0.746,0
514.836336226731,196.3370589689777,2.8396976653816357,0.0908223917726127,0.0903802973051719,0.0050537177224741,35.583355,38.8,0.7759999999999999,0
603.2735234692701,1621.4330858576875,6.0931241532443225,0.0159245073848563,0.0366953797815002,0.0004679677566272,28.79007,31.3,0.626,0
623.9934471015331,238.00593996902995,5.597829262909372,0.0440594667551386,0.0709933027249525,0.0052377836466183,42.29372,46.1,0.922,0
1900.4308936281589,1106.6784662998002,3.232237451682076,0.0017260174604419,0.0374775294310961,0.0064773103880707,25.393824,27.5,0.55,0
1470.9573470232945,738.1545677830214,9.611272393750808,0.0038774326279776,0.0241823292691352,0.0062497278854984,33.180134,36.1,0.7220000000000001,0
1832.8154853207584,669.3775700862645,6.119755043150265,0.0442385199620662,0.0745523239668232,0.0098192074264978,30.044119,32.8,0.6559999999999999,0
818.8511776923849,1343.2347136890676,4.379460440142072,0.0252518582156904,0.0030742413921406,0.0085409192755515,31.120651,33.8,0.6759999999999999,0
1460.4774411179812,1533.173676987356,8.028157664362585,0.0219047906603976,0.0913589486684174,0.0034675685636149,26.955042,29.3,0.5860000000000001,0
1550.659485847682,514.8108964336643,6.415449725662763,0.0325038989078523,0.068550195558678,0.0094576440862232,35.661198,39.0,0.78,0
486.1109630017186,1119.1661823128325,8.37622037811731,0.0860823823177373,0.0612242956740499,0.0012187378283049,36.128628,39.3,0.7859999999999999,0
230.66526806338305,1644.2650440865111,3.9697151605035472,0.0487902545855431,0.0890873215234941,0.0066414339855648,24.386593,26.1,0.522,0
376.3093419024531,128.86767569317286,4.888062550855444,0.0160670742776165,0.0264116815499738,0.003283739840511,48.552273,52.7,1.054,0
722.647664685711,679.7532984793258,7.964849315488618,0.0165088501224522,0.0849040083093869,0.0024545647981716,38.361275,41.8,0.836,0
1869.0516068803647,212.86894371274093,2.3896420837711307,0.0509837491041466,0.0343842846060704,0.0030932595155236,28.911911,31.6,0.632,0
1337.6611034763023,1485.9749297816752,5.338250796769176,0.056048178862743,0.0816427986694415,0.0090673454954455,29.811268,32.3,0.6459999999999999,0
768.5247641845206,1045.3749775333793,5.300373354995733,0.0829440252175842,0.0119912951818729,0.0097701979806505,31.77558,34.5,0.6900000000000001,0
284.9157336212793,1058.44214831143,4.8524556416911695,0.0260459674277318,0.052586768486593,0.0029255431807136,32.151085,34.5,0.6900000000000001,0
885.1055766223694,1046.310021957876,7.597048948255717,0.0399283583243668,0.0036778308674709,0.0059243331124129,34.25722,37.1,0.742,0
214.998873641823,176.18261677734353,5.171381523936304,0.0139503061884874,0.07361760625055,0.0002580290704013,125.18827,135.9,2.718,0
1996.9683450187435,257.1929129115841,2.2295338575847854,0.0167474707171802,0.0548345022281437,0.007216525467188,30.740835,33.8,0.6759999999999999,0
909.5330502927432,1028.8778154426896,3.6766406852812015,0.012096065605762,0.0321770658810711,0.0075774387930105,22.925608,24.9,0.498,0
147.24123793142866,1569.7167761514693,3.99818659067107,0.0616589802055374,0.0419009035780923,0.0078555190063073,24.319649,26.1,0.522,0
334.92868050840684,1100.2661932219432,8.338254354084114,0.0263565094602323,0.0913485171426058,0.0085072408012484,42.73951,45.9,0.918,0
1428.002200622386,879.558268121196,6.40725706619912,0.079917413253073,0.0417469754991902,0.0059751542804416,28.456589,30.8,0.616,0
1429.7651856049226,1144.9170686172472,9.925053748900185,0.0199077836796035,0.0340441235580833,0.0094907068658692,34.925945,37.9,0.758,0
608.3818597910777,425.10873255917846,9.945351779464024,0.0785383094946672,0.0789249568608049,0.0069158674697995,57.999413,63.3,1.266,0
1073.31069619441,565.1859627519833,4.451794239763266,0.0915518058753341,0.0175982644510761,0.0048557575725148,33.23571,36.2,0.7240000000000001,0
701.1131223393435,862.1447170793854,4.775180758752748,0.0999267585216962,0.0999714981062566,0.0076883796334118,31.89443,34.7,0.6940000000000001,0
180.40465740672943,1484.4356128497782,5.407954560500315,0.0412273382335973,0.0767913752803734,0.0050634638996303,28.835608,31.1,0.622,0
551.9608260831628,353.9252263748018,3.6640557579675743,0.0160929279058566,0.0927746316735352,0.0053793196390262,35.472008,38.7,0.774,0
870.4177034253572,1280.8558966853925,4.719707099720563,0.0291706475625239,0.0198035590920506,0.0018687148706476,29.514668,32.2,0.644,0
1098.4326897466908,1422.374718300207,3.8798502731960944,0.0362163411971552,0.0771471038046966,0.0063158140967934,28.540888,31.0,0.62,0
1964.969998440993,951.30330437118,6.987967972665122,0.0014561560144868,0.0428658870260388,0.0080127076989173,29.055746,31.6,0.632,0
612.5332043701464,896.688660484996,3.811738645264952,0.0863277704540499,0.0913870652153292,0.004525699370134,31.84931,34.6,0.6920000000000001,0
753.8765829607253,1381.273688082798,4.8712431399530125,0.0820759793160095,0.0634294776422733,0.0096877271458391,29.308056,31.8,0.636,0
1150.207912972881,424.6475632574958,2.595605883592347,0.0039092049552674,0.0596748063827819,0.0054620199410492,30.392569,33.2,0.664,0
546.1237778807907,133.51332158938263,5.691832133266885,0.0317848612520161,0.0268107272406934,0.0038035529622146,39.880653,43.3,0.866,0
501.88846766928623,720.1751079593492,7.391048332442443,0.0818095357617524,0.0769789814648812,0.0059038702911277,46.650425,50.9,1.018,0
739.017826358559,594.1440105856028,3.3825269148649424,0.0550320999880641,0.0226373820703084,0.005208806746379,23.35265,25.3,0.506,0
1978.9938672428727,948.0783278997789,6.244812620048104,0.087042271973925,0.0847877917798043,0.0083970335620363,26.288544,28.6,0.5720000000000001,0
123.92913438680296,326.45072744836733,6.975074490950501,0.0534366688084706,0.0354742637904643,0.002721072547032,4915.937,5000.0,100.0,10
172.15972449924936,120.2845100640589,8.193525646699516,0.0225821923307348,0.0735069575676803,0.0060877969896796,4910.9976,5000.0,100.0,10
223.83168450853148,161.0085421651327,9.152311004291196,0.0015245126924373,0.0851633069463609,0.0072374524484622,4889.747,5000.0,100.0,10
137.94192044417758,324.8058704104885,8.782794955027857,0.0743915818906537,0.0041019191682102,0.0063668246640559,3744.7305,3805.6,76.112,4
158.02111341044167,841.8366145884521,7.773243567740581,0.0804237671176922,0.0156663129398582,0.0025660908212203,313.08682,325.1,6.502000000000001,0
